timestamp,symbol,step_id,step_title,pattern_condition,pattern_found,close,open,high,low,volume,indicator_values,notes
2025-01-31 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,234.93743896484375,246.07705979363328,246.07705979363328,232.38896748106293,100959800.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-03 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,226.9833984375,228.95449458875606,230.78620649590428,224.6838014511222,73063300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-04 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,231.75184631347656,226.2268315478868,232.08036234711574,225.62952690670866,45067300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-05 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,231.42333984375,227.50107667347064,231.62243633567465,227.24225275297744,39620300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-06 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,232.16995239257812,230.24863411824003,232.74734282564026,229.39250557129796,29925300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-07 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,226.60511779785156,231.5527419594936,232.94643248808816,226.23677336593994,39707200.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-10 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,226.8741912841797,228.7876615470872,229.80417456619486,226.42572786906877,33115600.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-11 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,231.8272705078125,227.42233485023965,234.42837673351212,227.3525813044295,53718400.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-12 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,236.06277465820312,230.41209906543347,236.15247950770552,229.89386689621963,45243300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-13 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,240.70687866210938,236.10262821821914,241.5141157963719,234.76719850951847,53614100.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
