signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20100729_163000_13,2010-07-29 16:30:00,AAPL,SELL,EXIT,MARKET,100,9.218209,,,Stop loss triggered,"{""ema_12"": 9.201247075798674, ""ema_26"": 9.179073973552088, ""rsi_14"": 51.35674314857096}","{""open"": 9.311061, ""high"": 9.380344, ""low"": 9.146423, ""close"": 9.218209, ""volume"": 643806208.0}",{},,
SIG_20100730_163000_14,2010-07-30 16:30:00,AAPL,BUY,ENTRY,MARKET,100,9.187491,,,"EMA crossover: Fast(9.20) > Slow(9.18), RSI=50.4","{""ema_12"": 9.199130756445031, ""ema_26"": 9.179697456992674, ""rsi_14"": 50.35211928758322}","{""open"": 9.139009, ""high"": 9.274989, ""low"": 9.103562, ""close"": 9.187491, ""volume"": 448456316.0}",{},,
SIG_20100811_163000_15,2010-08-11 16:30:00,AAPL,SELL,EXIT,MARKET,100,8.935348,,,Stop loss triggered,"{""ema_12"": 9.232436900754305, ""ema_26"": 9.219939220791685, ""rsi_14"": 40.06927479650935}","{""open"": 9.121419, ""high"": 9.131777, ""low"": 8.921777, ""close"": 8.935348, ""volume"": 620052780.0}",{},,
SIG_20100908_163000_16,2010-09-08 16:30:00,AAPL,BUY,ENTRY,MARKET,100,9.389988,,,"EMA crossover: Fast(9.01) > Slow(9.00), RSI=63.6","{""ema_12"": 9.010024819527473, ""ema_26"": 8.998841861886143, ""rsi_14"": 63.643776101207884}","{""open"": 9.277849, ""high"": 9.442487, ""low"": 9.253566, ""close"": 9.389988, ""volume"": 526548812.0}",{},,
SIG_20100916_163000_17,2010-09-16 16:30:00,AAPL,SELL,EXIT,MARKET,100,9.877493,,,Take profit triggered,"{""ema_12"": 9.395145531277684, ""ema_26"": 9.219026779809905, ""rsi_14"": 74.98066982875346}","{""open"": 9.651419, ""high"": 9.881059, ""low"": 9.62499, ""close"": 9.877493, ""volume"": 652102284.0}",{},,
SIG_20100930_163000_18,2010-09-30 16:30:00,AAPL,BUY,ENTRY,MARKET,100,10.133918,,,"EMA crossover: Fast(10.08) > Slow(9.76), RSI=65.0","{""ema_12"": 10.082238270264677, ""ema_26"": 9.762477369911903, ""rsi_14"": 64.99628969589915}","{""open"": 10.321418, ""high"": 10.357133, ""low"": 10.044633, ""close"": 10.133918, ""volume"": 673390368.0}",{},,
SIG_20101012_163000_19,2010-10-12 16:30:00,AAPL,SELL,EXIT,MARKET,100,10.662134,,,Take profit triggered,"{""ema_12"": 10.329673117067944, ""ema_26"": 10.0452058373782, ""rsi_14"": 73.52163662997383}","{""open"": 10.550343, ""high"": 10.696418, ""low"": 10.446061, ""close"": 10.662134, ""volume"": 558539180.0}",{},,
SIG_20101021_163000_20,2010-10-21 16:30:00,AAPL,BUY,ENTRY,MARKET,100,11.054275,,,"EMA crossover: Fast(10.84) > Slow(10.47), RSI=69.2","{""ema_12"": 10.840651073162256, ""ema_26"": 10.467238803710254, ""rsi_14"": 69.18806019097741}","{""open"": 11.155707, ""high"": 11.240703, ""low"": 10.957134, ""close"": 11.054275, ""volume"": 551457636.0}",{},,
SIG_20101029_163000_21,2010-10-29 16:30:00,AAPL,SELL,EXIT,MARKET,100,10.749274,,,Stop loss triggered,"{""ema_12"": 10.890705558288799, ""ema_26"": 10.639332650493117, ""rsi_14"": 54.79746650323284}","{""open"": 10.865346, ""high"": 10.924271, ""low"": 10.745351, ""close"": 10.749274, ""volume"": 430508968.0}",{},,
SIG_20101101_163000_22,2010-11-01 16:30:00,AAPL,BUY,ENTRY,MARKET,100,10.863558,,,"EMA crossover: Fast(10.89) > Slow(10.66), RSI=58.3","{""ema_12"": 10.886529010859753, ""ema_26"": 10.655941935641774, ""rsi_14"": 58.33232971736161}","{""open"": 10.79356, ""high"": 10.914278, ""low"": 10.792845, ""close"": 10.863558, ""volume"": 423889480.0}",{},,
SIG_20101206_173000_23,2010-12-06 17:30:00,AAPL,SELL,EXIT,MARKET,100,11.433914,,,Take profit triggered,"{""ema_12"": 11.24575829136718, ""ema_26"": 11.118533567616275, ""rsi_14"": 60.61416111592561}","{""open"": 11.379985, ""high"": 11.511777, ""low"": 11.372129, ""close"": 11.433914, ""volume"": 448480928.0}",{},,
SIG_20101207_173000_24,2010-12-07 17:30:00,AAPL,BUY,ENTRY,MARKET,100,11.36463,,,"EMA crossover: Fast(11.26) > Slow(11.14), RSI=58.0","{""ema_12"": 11.26404624654146, ""ema_26"": 11.136762932978032, ""rsi_14"": 57.99574366634667}","{""open"": 11.564276, ""high"": 11.57106, ""low"": 11.361421, ""close"": 11.36463, ""volume"": 391454276.0}",{},,
SIG_20110107_173000_25,2011-01-07 17:30:00,AAPL,SELL,EXIT,MARKET,100,12.004278,,,Take profit triggered,"{""ema_12"": 11.747078053018488, ""ema_26"": 11.578878274204348, ""rsi_14"": 73.35366728185222}","{""open"": 11.928202, ""high"": 12.012492, ""low"": 11.853556, ""close"": 12.004278, ""volume"": 311929156.0}",{},,
SIG_20110118_173000_26,2011-01-18 17:30:00,AAPL,BUY,ENTRY,MARKET,100,12.166056,,,"EMA crossover: Fast(12.09) > Slow(11.84), RSI=64.0","{""ema_12"": 12.088111520910292, ""ema_26"": 11.8397154939818, ""rsi_14"": 63.97842198296475}","{""open"": 11.76856, ""high"": 12.312932, ""low"": 11.642846, ""close"": 12.166056, ""volume"": 1880989464.0}",{},,
SIG_20110120_173000_27,2011-01-20 17:30:00,AAPL,SELL,EXIT,MARKET,100,11.881414,,,Stop loss triggered,"{""ema_12"": 12.05804436704228, ""ema_26"": 11.860753826801954, ""rsi_14"": 51.293848120031186}","{""open"": 12.015343, ""high"": 12.082133, ""low"": 11.789992, ""close"": 11.881414, ""volume"": 764790076.0}",{},,
SIG_20110121_173000_28,2011-01-21 17:30:00,AAPL,BUY,ENTRY,MARKET,100,11.668559,,,"EMA crossover: Fast(12.00) > Slow(11.85), RSI=44.1","{""ema_12"": 11.998123541343467, ""ema_26"": 11.846517172964772, ""rsi_14"": 44.131398785877366}","{""open"": 11.920346, ""high"": 11.959984, ""low"": 11.665341, ""close"": 11.668559, ""volume"": 754399600.0}",{},,
SIG_20110126_173000_29,2011-01-26 17:30:00,AAPL,SELL,EXIT,MARKET,100,12.280348,,,Take profit triggered,"{""ema_12"": 12.072799912393334, ""ema_26"": 11.915441170633265, ""rsi_14"": 61.46347334589022}","{""open"": 12.248558, ""high"": 12.342848, ""low"": 12.196416, ""close"": 12.280348, ""volume"": 506867704.0}",{},,
SIG_20110127_173000_30,2011-01-27 17:30:00,AAPL,BUY,ENTRY,MARKET,100,12.257486,,,"EMA crossover: Fast(12.10) > Slow(11.94), RSI=60.6","{""ema_12"": 12.101213156640513, ""ema_26"": 11.940777824660431, ""rsi_14"": 60.61997180645493}","{""open"": 12.277846, ""high"": 12.310447, ""low"": 12.243954, ""close"": 12.257486, ""volume"": 285024100.0}",{},,
SIG_20110128_173000_31,2011-01-28 17:30:00,AAPL,SELL,EXIT,MARKET,100,12.003563,,,Stop loss triggered,"{""ema_12"": 12.086190055618896, ""ema_26"": 11.945428578389288, ""rsi_14"": 52.0722965196289}","{""open"": 12.291771, ""high"": 12.299984, ""low"": 11.911705, ""close"": 12.003563, ""volume"": 592057232.0}",{},,
SIG_20110131_173000_32,2011-01-31 17:30:00,AAPL,BUY,ENTRY,MARKET,100,12.118562,,,"EMA crossover: Fast(12.09) > Slow(11.96), RSI=55.2","{""ema_12"": 12.091170354754452, ""ema_26"": 11.958253276286378, ""rsi_14"": 55.156270575287195}","{""open"": 11.992847, ""high"": 12.144275, ""low"": 11.939276, ""close"": 12.118562, ""volume"": 377246784.0}",{},,
SIG_20110209_173000_33,2011-02-09 17:30:00,AAPL,SELL,EXIT,MARKET,100,12.791413,,,Take profit triggered,"{""ema_12"": 12.39574399089503, ""ema_26"": 12.183860523929937, ""rsi_14"": 69.61214702509426}","{""open"": 12.685342, ""high"": 12.821416, ""low"": 12.67392, ""close"": 12.791413, ""volume"": 482744672.00000006}",{},,
SIG_20110210_173000_34,2011-02-10 17:30:00,AAPL,BUY,ENTRY,MARKET,100,12.662132,,,"EMA crossover: Fast(12.44) > Slow(12.22), RSI=64.4","{""ema_12"": 12.436726761526563, ""ema_26"": 12.219288040675867, ""rsi_14"": 64.35531823239319}","{""open"": 12.763912, ""high"": 12.85713, ""low"": 12.428559, ""close"": 12.662132, ""volume"": 928550368.0}",{},,
SIG_20110222_173000_35,2011-02-22 17:30:00,AAPL,SELL,EXIT,MARKET,100,12.093206,,,Stop loss triggered,"{""ema_12"": 12.560297289252148, ""ema_26"": 12.401039915325434, ""rsi_14"": 42.334846679813545}","{""open"": 12.219627, ""high"": 12.335698, ""low"": 12.061415, ""close"": 12.093206, ""volume"": 872543144.0}",{},,
SIG_20110223_173000_36,2011-02-23 17:30:00,AAPL,BUY,ENTRY,MARKET,100,12.236421,,,"EMA crossover: Fast(12.51) > Slow(12.39), RSI=46.3","{""ema_12"": 12.51047016782874, ""ema_26"": 12.388845921597625, ""rsi_14"": 46.32791422717186}","{""open"": 12.098917, ""high"": 12.308555, ""low"": 12.093206, ""close"": 12.236421, ""volume"": 671852380.0}",{},,
SIG_20110304_173000_37,2011-03-04 17:30:00,AAPL,SELL,EXIT,MARKET,100,12.85713,,,Take profit triggered,"{""ema_12"": 12.598975561706634, ""ema_26"": 12.479428642952017, ""rsi_14"": 60.634553439688354}","{""open"": 12.859632, ""high"": 12.867489, ""low"": 12.776773, ""close"": 12.85713, ""volume"": 453266412.0}",{},,
SIG_20110307_173000_38,2011-03-07 17:30:00,AAPL,BUY,ENTRY,MARKET,100,12.69142,,,"EMA crossover: Fast(12.61) > Slow(12.50), RSI=55.6","{""ema_12"": 12.613197782982537, ""ema_26"": 12.495131706437054, ""rsi_14"": 55.57887916230365}","{""open"": 12.907126, ""high"": 12.91677, ""low"": 12.546775, ""close"": 12.69142, ""volume"": 546121056.0}",{},,
SIG_20110310_173000_39,2011-03-10 17:30:00,AAPL,SELL,EXIT,MARKET,100,12.381056,,,Stop loss triggered,"{""ema_12"": 12.58441900188883, ""ema_26"": 12.506437606618857, ""rsi_14"": 46.70821903162468}","{""open"": 12.468563, ""high"": 12.491774, ""low"": 12.317841, ""close"": 12.381056, ""volume"": 507888696.0}",{},,
SIG_20110311_173000_40,2011-03-11 17:30:00,AAPL,BUY,ENTRY,MARKET,100,12.571059,,,"EMA crossover: Fast(12.58) > Slow(12.51), RSI=51.8","{""ema_12"": 12.582363616982855, ""ema_26"": 12.51122437649894, ""rsi_14"": 51.84112909730872}","{""open"": 12.333205, ""high"": 12.582847, ""low"": 12.321416, ""close"": 12.571059, ""volume"": 471080532.0}",{},,
SIG_20110316_163000_41,2011-03-16 16:30:00,AAPL,SELL,EXIT,MARKET,100,11.78606,,,Exit condition met,"{""ema_12"": 12.432815978244962, ""ema_26"": 12.45290414127907, ""rsi_14"": 35.42097172710482}","{""open"": 12.214274, ""high"": 12.249988, ""low"": 11.652132, ""close"": 11.78606, ""volume"": 1156751492.0}",{},,
SIG_20110331_163000_42,2011-03-31 16:30:00,AAPL,BUY,ENTRY,MARKET,100,12.446686,,,"EMA crossover: Fast(12.38) > Slow(12.38), RSI=51.9","{""ema_12"": 12.380554500110847, ""ema_26"": 12.378226893946502, ""rsi_14"": 51.928446726885326}","{""open"": 12.369992, ""high"": 12.492846, ""low"": 12.359275, ""close"": 12.446686, ""volume"": 274368324.0}",{},,
SIG_20110401_163000_43,2011-04-01 16:30:00,AAPL,SELL,EXIT,MARKET,100,12.305704,,,Exit condition met,"{""ema_12"": 12.369039038555332, ""ema_26"": 12.372854827728244, ""rsi_14"": 48.155569836490194}","{""open"": 12.539634, ""high"": 12.556672, ""low"": 12.260704, ""close"": 12.305704, ""volume"": 418661988.0}",{},,
SIG_20110426_163000_44,2011-04-26 16:30:00,AAPL,BUY,ENTRY,MARKET,100,12.514985,,,"EMA crossover: Fast(12.23) > Slow(12.21), RSI=58.5","{""ema_12"": 12.231216152573696, ""ema_26"": 12.210895093929171, ""rsi_14"": 58.52792807304351}","{""open"": 12.629277, ""high"": 12.678201, ""low"": 12.476777, ""close"": 12.514985, ""volume"": 337602888.0}",{},,
SIG_20110513_163000_45,2011-05-13 16:30:00,AAPL,SELL,EXIT,MARKET,100,12.160702,,,Stop loss triggered,"{""ema_12"": 12.356730860927035, ""ema_26"": 12.325088149709812, ""rsi_14"": 43.889064689698934}","{""open"": 12.344984, ""high"": 12.366059, ""low"": 12.155349, ""close"": 12.160702, ""volume"": 326192120.0}",{},,
SIG_20110705_163000_46,2011-07-05 16:30:00,AAPL,BUY,ENTRY,MARKET,100,12.479628,,,"EMA crossover: Fast(11.97) > Slow(11.93), RSI=63.6","{""ema_12"": 11.972261255431924, ""ema_26"": 11.933838238034403, ""rsi_14"": 63.569295552545505}","{""open"": 12.249988, ""high"": 12.493919, ""low"": 12.232131, ""close"": 12.479628, ""volume"": 355274852.0}",{},,
SIG_20110718_163000_47,2011-07-18 16:30:00,AAPL,SELL,EXIT,MARKET,100,13.349988,,,Take profit triggered,"{""ema_12"": 12.694547252543849, ""ema_26"": 12.395058638802121, ""rsi_14"": 74.11711752660464}","{""open"": 13.051056, ""high"": 13.38034, ""low"": 13.045702, ""close"": 13.349988, ""volume"": 572631036.0}",{},,
SIG_20110729_163000_48,2011-07-29 16:30:00,AAPL,BUY,ENTRY,MARKET,100,13.9457,,,"EMA crossover: Fast(13.72) > Slow(13.20), RSI=68.8","{""ema_12"": 13.722161800353183, ""ema_26"": 13.195562935015113, ""rsi_14"": 68.82283258028413}","{""open"": 13.844268, ""high"": 14.112482, ""low"": 13.714272, ""close"": 13.9457, ""volume"": 632584248.0}",{},,
SIG_20110804_163000_49,2011-08-04 16:30:00,AAPL,SELL,EXIT,MARKET,100,13.477491,,,Stop loss triggered,"{""ema_12"": 13.783488974299603, ""ema_26"": 13.374370960551177, ""rsi_14"": 52.53351268592875}","{""open"": 13.907483, ""high"": 13.975703, ""low"": 13.476776, ""close"": 13.477491, ""volume"": 871406564.0}",{},,
SIG_20110805_163000_50,2011-08-05 16:30:00,AAPL,BUY,ENTRY,MARKET,100,13.343562,,,"EMA crossover: Fast(13.72) > Slow(13.37), RSI=49.9","{""ema_12"": 13.715807901330434, ""ema_26"": 13.372088815325164, ""rsi_14"": 49.90479620162661}","{""open"": 13.587127, ""high"": 13.696415, ""low"": 12.948918, ""close"": 13.343562, ""volume"": 1204562548.0}",{},,
SIG_20110808_163000_51,2011-08-08 16:30:00,AAPL,SELL,EXIT,MARKET,100,12.614629,,,Stop loss triggered,"{""ema_12"": 13.546395762664213, ""ema_26"": 13.315980680856633, ""rsi_14"": 38.587319934752024}","{""open"": 12.917485, ""high"": 13.13463, ""low"": 12.607845, ""close"": 12.614629, ""volume"": 1143806068.0}",{},,
SIG_20110809_163000_52,2011-08-09 16:30:00,AAPL,BUY,ENTRY,MARKET,100,13.357487,,,"EMA crossover: Fast(13.52) > Slow(13.32), RSI=50.8","{""ema_12"": 13.517332876100488, ""ema_26"": 13.3190552230154, ""rsi_14"": 50.82625130907383}","{""open"": 12.90356, ""high"": 13.378919, ""low"": 12.678559, ""close"": 13.357487, ""volume"": 1082583672.0}",{},,
SIG_20110810_163000_53,2011-08-10 16:30:00,AAPL,SELL,EXIT,MARKET,100,12.988913,,,Stop loss triggered,"{""ema_12"": 13.436037510546567, ""ema_26"": 13.294600243532779, ""rsi_14"": 45.93487004501283}","{""open"": 13.25534, ""high"": 13.38034, ""low"": 12.946416, ""close"": 12.988913, ""volume"": 878650284.0}",{},,
SIG_20110811_163000_54,2011-08-11 16:30:00,AAPL,BUY,ENTRY,MARKET,100,13.346413,,,"EMA crossover: Fast(13.42) > Slow(13.30), RSI=50.9","{""ema_12"": 13.422249124308633, ""ema_26"": 13.298438225493314, ""rsi_14"": 50.87338435198803}","{""open"": 13.232845, ""high"": 13.408913, ""low"": 13.0257, ""close"": 13.346413, ""volume"": 741965348.0}",{},,
SIG_20110818_163000_55,2011-08-18 16:30:00,AAPL,SELL,EXIT,MARKET,100,13.073203,,,Stop loss triggered,"{""ema_12"": 13.436871367090221, ""ema_26"": 13.352201328831468, ""rsi_14"": 45.98492478212288}","{""open"": 13.244276, ""high"": 13.308912, ""low"": 12.906063, ""close"": 13.073203, ""volume"": 851434256.0}",{},,
SIG_20110819_163000_56,2011-08-19 16:30:00,AAPL,BUY,ENTRY,MARKET,100,12.715345,,,"EMA crossover: Fast(13.33) > Slow(13.31), RSI=41.5","{""ema_12"": 13.325867310614802, ""ema_26"": 13.305026785955063, ""rsi_14"": 41.51389598059733}","{""open"": 12.934627, ""high"": 13.10713, ""low"": 12.714273, ""close"": 12.715345, ""volume"": 775883012.0}",{},,
SIG_20110822_163000_57,2011-08-22 16:30:00,AAPL,SELL,EXIT,MARKET,100,12.729985,,,Exit condition met,"{""ema_12"": 13.234193108981755, ""ema_26"": 13.26243109810654, ""rsi_14"": 41.763357375511475}","{""open"": 13.018202, ""high"": 13.031411, ""low"": 12.681776, ""close"": 12.729985, ""volume"": 535305428.0}",{},,
SIG_20110825_163000_58,2011-08-25 16:30:00,AAPL,BUY,ENTRY,MARKET,100,13.347128,,,"EMA crossover: Fast(13.29) > Slow(13.29), RSI=51.1","{""ema_12"": 13.289674415136421, ""ema_26"": 13.28564678564826, ""rsi_14"": 51.06421932322566}","{""open"": 13.038561, ""high"": 13.408913, ""low"": 13.035701, ""close"": 13.347128, ""volume"": 871301284.0}",{},,
SIG_20110915_163000_59,2011-09-15 16:30:00,AAPL,SELL,EXIT,MARKET,100,14.03427,,,Take profit triggered,"{""ema_12"": 13.702934048529992, ""ema_26"": 13.574314004922027, ""rsi_14"": 59.54130260426149}","{""open"": 13.979626, ""high"": 14.059268, ""low"": 13.924983, ""close"": 14.03427, ""volume"": 417818712.0}",{},,
SIG_20110916_163000_60,2011-09-16 16:30:00,AAPL,BUY,ENTRY,MARKET,100,14.303557,,,"EMA crossover: Fast(13.80) > Slow(13.63), RSI=63.5","{""ema_12"": 13.795337579525377, ""ema_26"": 13.628332004557432, ""rsi_14"": 63.5382872799028}","{""open"": 14.126416, ""high"": 14.303662, ""low"": 14.108201, ""close"": 14.303557, ""volume"": 698489144.0}",{},,
SIG_20110929_163000_61,2011-09-29 16:30:00,AAPL,SELL,EXIT,MARKET,100,13.948917,,,Stop loss triggered,"{""ema_12"": 14.199266293040486, ""ema_26"": 13.998821216677019, ""rsi_14"": 49.21501261439536}","{""open"": 14.354269, ""high"": 14.364627, ""low"": 13.793199, ""close"": 13.948917, ""volume"": 651365320.0}",{},,
SIG_20110930_163000_62,2011-09-30 16:30:00,AAPL,BUY,ENTRY,MARKET,100,13.61856,,,"EMA crossover: Fast(14.11) > Slow(13.97), RSI=43.0","{""ema_12"": 14.109926863341949, ""ema_26"": 13.970653719145387, ""rsi_14"": 43.007940383287306}","{""open"": 13.825705, ""high"": 13.888911, ""low"": 13.613555, ""close"": 13.61856, ""volume"": 548237412.0}",{},,
SIG_20111004_163000_63,2011-10-04 16:30:00,AAPL,SELL,EXIT,MARKET,100,13.303558,,,Stop loss triggered,"{""ema_12"": 13.890662854818792, ""ema_26"": 13.88062936415071, ""rsi_14"": 37.99683416124886}","{""open"": 13.377489, ""high"": 13.635702, ""low"": 12.651416, ""close"": 13.303558, ""volume"": 1233676752.0}",{},,
SIG_20111012_163000_64,2011-10-12 16:30:00,AAPL,BUY,ENTRY,MARKET,100,14.363912,,,"EMA crossover: Fast(13.89) > Slow(13.86), RSI=58.9","{""ema_12"": 13.893969434288707, ""ema_26"": 13.864973779149235, ""rsi_14"": 58.880865145896166}","{""open"": 14.547846, ""high"": 14.616057, ""low"": 14.290696, ""close"": 14.363912, ""volume"": 622284716.0}",{},,
SIG_20111021_163000_65,2011-10-21 16:30:00,AAPL,SELL,EXIT,MARKET,100,14.031062,,,Stop loss triggered,"{""ema_12"": 14.297402945415257, ""ema_26"": 14.145971510701028, ""rsi_14"": 48.30816288395184}","{""open"": 14.217846, ""high"": 14.254982, ""low"": 13.955343, ""close"": 14.031062, ""volume"": 621242668.0}",{},,
SIG_20111024_163000_66,2011-10-24 16:30:00,AAPL,BUY,ENTRY,MARKET,100,14.491772,,,"EMA crossover: Fast(14.33) > Slow(14.17), RSI=55.0","{""ema_12"": 14.327305876889833, ""ema_26"": 14.17158636176021, ""rsi_14"": 54.9980065140812}","{""open"": 14.149269, ""high"": 14.517843, ""low"": 14.121411, ""close"": 14.491772, ""volume"": 502356788.0}",{},,
SIG_20111101_163000_67,2011-11-01 16:30:00,AAPL,SELL,EXIT,MARKET,100,14.161058,,,Stop loss triggered,"{""ema_12"": 14.335477825697025, ""ema_26"": 14.234493250870829, ""rsi_14"": 48.825259733319186}","{""open"": 14.193197, ""high"": 14.267843, ""low"": 14.043556, ""close"": 14.161058, ""volume"": 531788176.00000006}",{},,
SIG_20111102_163000_68,2011-11-02 16:30:00,AAPL,BUY,ENTRY,MARKET,100,14.193197,,,"EMA crossover: Fast(14.31) > Slow(14.23), RSI=49.4","{""ema_12"": 14.313588467897482, ""ema_26"": 14.231434269324842, ""rsi_14"": 49.412728865435746}","{""open"": 14.288917, ""high"": 14.301412, ""low"": 14.111061, ""close"": 14.193197, ""volume"": 328255052.0}",{},,
SIG_20111110_173000_69,2011-11-10 17:30:00,AAPL,SELL,EXIT,MARKET,100,13.757842,,,Stop loss triggered,"{""ema_12"": 14.224385044781954, ""ema_26"": 14.220398382097502, ""rsi_14"": 41.62567819770568}","{""open"": 14.17963, ""high"": 14.186056, ""low"": 13.648197, ""close"": 13.757842, ""volume"": 744981736.0}",{},,
SIG_20111209_173000_70,2011-12-09 17:30:00,AAPL,BUY,ENTRY,MARKET,100,14.057847,,,"EMA crossover: Fast(13.82) > Slow(13.82), RSI=55.3","{""ema_12"": 13.819914904909027, ""ema_26"": 13.817305444982408, ""rsi_14"": 55.33044614379441}","{""open"": 14.030347, ""high"": 14.072844, ""low"": 13.965344, ""close"": 14.057847, ""volume"": 297143408.0}",{},,
SIG_20111214_173000_71,2011-12-14 17:30:00,AAPL,SELL,EXIT,MARKET,100,13.578199,,,Exit condition met,"{""ema_12"": 13.81054424689755, ""ema_26"": 13.81554826346848, ""rsi_14"": 44.581587798768055}","{""open"": 13.810699, ""high"": 13.834982, ""low"": 13.488555, ""close"": 13.578199, ""volume"": 407155068.0}",{},,
SIG_20111221_173000_72,2011-12-21 17:30:00,AAPL,BUY,ENTRY,MARKET,100,14.158738,,,"EMA crossover: Fast(13.85) > Slow(13.83), RSI=58.0","{""ema_12"": 13.848754265819977, ""ema_26"": 13.825236631838953, ""rsi_14"": 57.95858627267825}","{""open"": 14.167484, ""high"": 14.189273, ""low"": 14.000343, ""close"": 14.158738, ""volume"": 262946944.0}",{},,
SIG_20120105_173000_73,2012-01-05 17:30:00,AAPL,SELL,EXIT,MARKET,100,14.929629,,,Take profit triggered,"{""ema_12"": 14.448386215236159, ""ema_26"": 14.200608255316208, ""rsi_14"": 70.24903400841228}","{""open"": 14.819626, ""high"": 14.948201, ""low"": 14.738197, ""close"": 14.929629, ""volume"": 271267432.0}",{},,
SIG_20120112_173000_74,2012-01-12 17:30:00,AAPL,BUY,ENTRY,MARKET,100,15.049624,,,"EMA crossover: Fast(14.81) > Slow(14.48), RSI=69.6","{""ema_12"": 14.805481623526429, ""ema_26"": 14.481514399085613, ""rsi_14"": 69.60729567142454}","{""open"": 15.081415, ""high"": 15.103553, ""low"": 14.955342, ""close"": 15.049624, ""volume"": 212723856.0}",{},,
SIG_20120125_173000_75,2012-01-25 17:30:00,AAPL,SELL,EXIT,MARKET,100,15.952124,,,Take profit triggered,"{""ema_12"": 15.180101373443781, ""ema_26"": 14.847853436548888, ""rsi_14"": 71.77354904679459}","{""open"": 16.229982, ""high"": 16.230339, ""low"": 15.847483, ""close"": 15.952124, ""volume"": 958264444.0}",{},,
SIG_20120126_173000_76,2012-01-26 17:30:00,AAPL,BUY,ENTRY,MARKET,100,15.879623,,,"EMA crossover: Fast(15.29) > Slow(14.92), RSI=69.8","{""ema_12"": 15.287720085221661, ""ema_26"": 14.924280811619342, ""rsi_14"": 69.81121916138783}","{""open"": 16.012845, ""high"": 16.0282, ""low"": 15.826409, ""close"": 15.879623, ""volume"": 324231140.0}",{},,
SIG_20120207_173000_77,2012-02-07 17:30:00,AAPL,SELL,EXIT,MARKET,100,16.743915,,,Take profit triggered,"{""ema_12"": 16.123314390782188, ""ema_26"": 15.592918603004025, ""rsi_14"": 78.47286602543015}","{""open"": 16.616055, ""high"": 16.776769, ""low"": 16.592164, ""close"": 16.743915, ""volume"": 316221368.0}",{},,
SIG_20120330_163000_78,2012-03-30 16:30:00,AAPL,BUY,ENTRY,MARKET,100,21.41248,,,"EMA crossover: Fast(21.33) > Slow(20.41), RSI=66.8","{""ema_12"": 21.33194875464921, ""ema_26"": 20.413740664346644, ""rsi_14"": 66.80266862236364}","{""open"": 21.741765, ""high"": 21.805695, ""low"": 21.354977, ""close"": 21.41248, ""volume"": 731038168.0}",{},,
SIG_20120405_163000_79,2012-04-05 16:30:00,AAPL,SELL,EXIT,MARKET,100,22.631403,,,Take profit triggered,"{""ema_12"": 21.854463181780016, ""ema_26"": 20.93690830818173, ""rsi_14"": 74.23599718699799}","{""open"": 22.39212, ""high"": 22.666403, ""low"": 22.26426, ""close"": 22.631403, ""volume"": 641275904.0}",{},,
SIG_20120410_163000_80,2012-04-10 16:30:00,AAPL,BUY,ENTRY,MARKET,100,22.444261,,,"EMA crossover: Fast(22.06) > Slow(21.17), RSI=69.3","{""ema_12"": 22.058197189321785, ""ema_26"": 21.171031051596135, ""rsi_14"": 69.28634828762044}","{""open"": 22.854618, ""high"": 22.999977, ""low"": 22.357121, ""close"": 22.444261, ""volume"": 889690808.0}",{},,
SIG_20120413_163000_81,2012-04-13 16:30:00,AAPL,SELL,EXIT,MARKET,100,21.615335,,,Stop loss triggered,"{""ema_12"": 22.04767391760915, ""ema_26"": 21.353158944835116, ""rsi_14"": 54.523656792309986}","{""open"": 22.289624, ""high"": 22.31069, ""low"": 21.553907, ""close"": 21.615335, ""volume"": 859645208.0}",{},,
SIG_20120416_163000_82,2012-04-16 16:30:00,AAPL,BUY,ENTRY,MARKET,100,20.718904,,,"EMA crossover: Fast(21.84) > Slow(21.31), RSI=43.5","{""ema_12"": 21.84324777643851, ""ema_26"": 21.30617709706955, ""rsi_14"": 43.47261956578578}","{""open"": 21.787837, ""high"": 21.795694, ""low"": 20.651765, ""close"": 20.718904, ""volume"": 1050785048.0}",{},,
SIG_20120417_163000_83,2012-04-17 16:30:00,AAPL,SELL,EXIT,MARKET,100,21.774976,,,Take profit triggered,"{""ema_12"": 21.8327444262172, ""ema_26"": 21.340902941731066, ""rsi_14"": 55.035143041210766}","{""open"": 20.676406, ""high"": 21.785693, ""low"": 20.425334, ""close"": 21.774976, ""volume"": 1025486912.0}",{},,
SIG_20120418_163000_84,2012-04-18 16:30:00,AAPL,BUY,ENTRY,MARKET,100,21.72641,,,"EMA crossover: Fast(21.82) > Slow(21.37), RSI=54.5","{""ema_12"": 21.816385283722248, ""ema_26"": 21.369459020121358, ""rsi_14"": 54.48321811288619}","{""open"": 21.918548, ""high"": 22.151764, ""low"": 21.525334, ""close"": 21.72641, ""volume"": 954530808.0}",{},,
SIG_20120419_163000_85,2012-04-19 16:30:00,AAPL,SELL,EXIT,MARKET,100,20.979977,,,Stop loss triggered,"{""ema_12"": 21.687707086226517, ""ema_26"": 21.340608500112367, ""rsi_14"": 46.726985061859445}","{""open"": 21.436406, ""high"": 21.597547, ""low"": 20.875694, ""close"": 20.979977, ""volume"": 834714432.0}",{},,
