timestamp,symbol,step_id,step_title,pattern_condition,pattern_found,close,open,high,low,volume,indicator_values,notes
2025-01-31 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,234.9374237060547,246.0770438113447,246.0770438113447,232.38895238779278,100959800.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-03 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,226.9833984375,228.95449458875606,230.78620649590428,224.6838014511222,73063300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-04 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,231.75184631347656,226.2268315478868,232.08036234711574,225.62952690670866,45067300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-05 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,231.42332458496094,227.50106167329415,231.62242106375825,227.24223776986636,39620300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-06 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,232.1699676513672,230.24864925075528,232.74735812237688,229.3925206475463,29925300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-07 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,226.60513305664062,231.55275755143822,232.946448173879,226.236788599926,39707200.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-10 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,226.8741912841797,228.7876615470872,229.80417456619486,226.42572786906877,33115600.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-11 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,231.82725524902344,227.4223198813819,234.42836130351915,227.35256634016287,53718400.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-12 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,236.06277465820312,230.41209906543347,236.15247950770552,229.89386689621963,45243300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-02-13 00:00:00,AAPL,entry_check,Entry Pattern Check - EMA Bullish Crossover,EMA_12 crosses above EMA_26,False,240.70689392089844,236.10264318513748,241.514131106333,234.7672133917818,53614100.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
