timestamp,symbol,step_id,step_title,pattern_condition,pattern_found,close,open,high,low,volume,indicator_values,notes
2025-08-01 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,201.95480346679688,210.4269561886582,213.13126916468397,201.07664747870345,104434500.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-04 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,202.9227752685547,204.0803265791815,207.44325668811337,201.25627047720934,75109300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-05 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,202.49366760253906,202.97265486934364,204.90858140720596,201.73526982787092,44155100.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-06 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,212.8019561767578,205.1979708684584,214.9274858636443,205.15804638253505,108483100.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-07 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,219.56771850585938,218.42014073215765,220.38600300495352,216.12496995802366,90224800.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-08 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,228.86813354492188,220.36603010589778,230.51466074526758,218.78934791515115,113854000.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-11 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,226.95997619628906,227.6992650180531,229.33767612130436,224.54232171734583,61806100.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-12 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,229.42758178710938,227.78917070894937,230.57647717809445,226.8500938879156,55626200.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-13 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,233.10403442382812,230.8462285986664,234.77241529044048,230.2068337695816,69878500.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-14 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,232.5545654296875,233.83332460758467,234.89229562265464,230.6264418350812,51916300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan)}",
2025-08-15 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,231.36570739746094,233.77337703316005,234.0531046408583,229.11788646444978,56038700.0,"{'ema_12': np.float64(219.09623591105142), 'ema_26': np.float64(nan)}",
2025-08-18 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,230.66639709472656,231.47561022214762,232.89423321308522,229.88715369469057,37476200.0,"{'ema_12': np.float64(220.87626070853992), 'ema_26': np.float64(nan)}",
2025-08-19 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,230.3367156982422,231.05601964615855,232.64447617946885,229.1278960385577,39402600.0,"{'ema_12': np.float64(222.33171532234027), 'ema_26': np.float64(nan)}",
2025-08-20 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,225.79110717773438,229.75726351111018,230.24679444121838,225.55134937034353,42263900.0,"{'ema_12': np.float64(222.86392945393936), 'ema_26': np.float64(nan)}",
2025-08-21 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,224.68218994140625,226.05087353353895,226.30063142153253,223.56327948127884,30621200.0,"{'ema_12': np.float64(223.14366183662656), 'ema_26': np.float64(nan)}",
2025-08-22 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,227.53941345214844,225.95095699429655,228.8681272027074,225.1916985271248,42477800.0,"{'ema_12': np.float64(223.81993131593762), 'ema_26': np.float64(nan)}",
2025-08-25 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,226.94000244140625,226.26065308481304,229.07792927219558,226.01089520624416,30983100.0,"{'ema_12': np.float64(224.2999422583174), 'ema_26': np.float64(nan)}",
2025-08-26 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,229.08792114257812,226.65028173376106,229.26775474756235,224.4724002828088,54575100.0,"{'ema_12': np.float64(225.03655439435752), 'ema_26': np.float64(nan)}",
2025-08-27 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,230.26678466796875,228.38860049855515,230.676376013076,228.03893336267103,31259500.0,"{'ema_12': np.float64(225.84120520568231), 'ema_26': np.float64(nan)}",
2025-08-28 00:00:00,AAPL,entry_check,Bullish EMA Crossover Check,EMA_12 crosses above EMA_26,False,232.33477783203125,230.59647266873003,233.18396075811214,229.11789497993007,38074700.0,"{'ema_12': np.float64(226.84021637896677), 'ema_26': np.float64(nan)}",
