signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20250515_000000_0,2025-05-15 00:00:00,AAPL,BUY,ENTRY,MARKET,450,211.00575256347656,,,Bullish EMA crossover with RSI filter confirmed,"{""ema_12"": 206.11662513278932, ""ema_26"": 205.8542930802072, ""rsi_14"": 55.307235031700685}","{""open"": 210.506803034962, ""high"": 212.51258988469863, ""low"": 209.0997617101353, ""close"": 211.00575256347656, ""volume"": 45029500.0}","{""in_position"": false, ""available_cash"": 100000}",,
SIG_20250522_000000_1,2025-05-22 00:00:00,AAPL,SELL,EXIT,MARKET,450,200.93695068359375,,,Bearish EMA crossover detected,"{""ema_12"": 205.3522981818631, ""ema_26"": 205.65541337199062, ""rsi_14"": 44.48114502931025}","{""open"": 200.28832240028711, ""high"": 202.32402973584547, ""low"": 199.28043462788855, ""close"": 200.93695068359375, ""volume"": 46742400.0}","{""entry_price"": 211.00575256347656, ""pnl"": -4530.960845947266, ""pnl_pct"": -4.77181392334497}",,
SIG_20250701_000000_2,2025-07-01 00:00:00,AAPL,BUY,ENTRY,MARKET,435,207.3833770751953,,,Bullish EMA crossover with RSI filter confirmed,"{""ema_12"": 201.7076074832388, ""ema_26"": 201.45378406565555, ""rsi_14"": 60.7060473154858}","{""open"": 206.23578409144605, ""high"": 209.74839282792448, ""low"": 205.70689884063935, ""close"": 207.3833770751953, ""volume"": 78788900.0}","{""in_position"": false, ""available_cash"": 95122.39470556939}",,
SIG_20250805_000000_3,2025-08-05 00:00:00,AAPL,SELL,EXIT,MARKET,435,202.49366760253906,,,Bearish EMA crossover detected,"{""ema_12"": 207.36502970264468, ""ema_26"": 207.7322077605925, ""rsi_14"": 37.39364340351489}","{""open"": 202.97265486934364, ""high"": 204.90858140720596, ""low"": 201.73526982787092, ""close"": 202.49366760253906, ""volume"": 44155100.0}","{""entry_price"": 207.3833770751953, ""pnl"": -2127.0236206054688, ""pnl_pct"": -2.3578116730557874}",,
SIG_20250806_000000_4,2025-08-06 00:00:00,AAPL,BUY,ENTRY,MARKET,417,212.8019561767578,,,Bullish EMA crossover with RSI filter confirmed,"{""ema_12"": 208.20147992943131, ""ema_26"": 208.10774468030846, ""rsi_14"": 58.269381998602654}","{""open"": 205.1979708684584, ""high"": 214.9274858636443, ""low"": 205.15804638253505, ""close"": 212.8019561767578, ""volume"": 108483100.0}","{""in_position"": false, ""available_cash"": 93433.92427780232}",,
SIG_20250922_000000_5,2025-09-22 00:00:00,AAPL,SELL,EXIT,MARKET,417,255.8319854736328,,,RSI overbought (75.0 > 75),"{""ema_12"": 239.5426145132615, ""ema_26"": 233.9244558193469, ""rsi_14"": 75.00409143667443}","{""open"": 248.05953649140056, ""high"": 256.3914711896616, ""low"": 247.8797028858207, ""close"": 255.8319854736328, ""volume"": 105517400.0}","{""entry_price"": 212.8019561767578, ""pnl"": 17943.522216796875, ""pnl_pct"": 20.220692549054075}",,
SIG_20260204_000000_6,2026-02-04 00:00:00,AAPL,BUY,ENTRY,MARKET,381,276.489990234375,,,Bullish EMA crossover with RSI filter confirmed,"{""ema_12"": 262.8307656783573, ""ema_26"": 262.6163951976918, ""rsi_14"": 68.13905778065018}","{""open"": 272.2900085449219, ""high"": 278.95001220703125, ""low"": 272.2900085449219, ""close"": 276.489990234375, ""volume"": 90458500.0}","{""in_position"": false, ""available_cash"": 111021.69350835204}",,
