signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20220711_163000_100,2022-07-11 16:30:00,AAPL,BUY,ENTRY,MARKET,100,144.87,,,"EMA crossover detected (Fast: 142.04 > Slow: 141.97), RSI: 54.16","{""ema_fast"": 142.04015292965533, ""ema_slow"": 141.97473736960433, ""rsi"": 54.16058464914821}","{""open"": 145.67, ""high"": 146.64, ""low"": 143.78, ""close"": 144.87, ""volume"": 63305113.0}",{},,
SIG_20220902_163000_101,2022-09-02 16:30:00,AAPL,SELL,EXIT,MARKET,100,155.81,,,EMA crossover detected (Fast: 162.30 < Slow: 162.47),"{""ema_fast"": 162.29689675305988, ""ema_slow"": 162.47183661692478, ""rsi"": 37.833721411493855}","{""open"": 159.75, ""high"": 160.362, ""low"": 154.965, ""close"": 155.81, ""volume"": 76957768.0}",{},,
SIG_20221028_163000_102,2022-10-28 16:30:00,AAPL,BUY,ENTRY,MARKET,100,155.74,,,"EMA crossover detected (Fast: 147.56 > Slow: 147.55), RSI: 59.54","{""ema_fast"": 147.55840673639062, ""ema_slow"": 147.54511463125667, ""rsi"": 59.54365411103034}","{""open"": 148.2, ""high"": 157.5, ""low"": 147.82, ""close"": 155.74, ""volume"": 164762371.0}",{},,
SIG_20221103_163000_103,2022-11-03 16:30:00,AAPL,SELL,EXIT,MARKET,100,138.88,,,EMA crossover detected (Fast: 146.77 < Slow: 147.27),"{""ema_fast"": 146.77353289546917, ""ema_slow"": 147.26868360332497, ""rsi"": 40.80029452052226}","{""open"": 142.06, ""high"": 142.8, ""low"": 138.75, ""close"": 138.88, ""volume"": 97918516.0}",{},,
SIG_20221117_173000_104,2022-11-17 17:30:00,AAPL,BUY,ENTRY,MARKET,100,150.72,,,"EMA crossover detected (Fast: 146.76 > Slow: 146.40), RSI: 55.28","{""ema_fast"": 146.75633822306958, ""ema_slow"": 146.39839866241968, ""rsi"": 55.281022081643314}","{""open"": 146.43, ""high"": 151.48, ""low"": 146.15, ""close"": 150.72, ""volume"": 80389400.0}",{},,
SIG_20221129_173000_105,2022-11-29 17:30:00,AAPL,SELL,EXIT,MARKET,100,141.17,,,EMA crossover detected (Fast: 146.73 < Slow: 146.76),"{""ema_fast"": 146.72754534337113, ""ema_slow"": 146.7605773901627, ""rsi"": 42.472209968909866}","{""open"": 144.29, ""high"": 144.81, ""low"": 140.355, ""close"": 141.17, ""volume"": 83763803.0}",{},,
SIG_20221130_173000_106,2022-11-30 17:30:00,AAPL,BUY,ENTRY,MARKET,100,148.03,,,"EMA crossover detected (Fast: 146.93 > Slow: 146.85), RSI: 51.41","{""ema_fast"": 146.9279229828525, ""ema_slow"": 146.8546086945951, ""rsi"": 51.41343001885882}","{""open"": 141.395, ""high"": 148.72, ""low"": 140.55, ""close"": 148.03, ""volume"": 111380880.0}",{},,
SIG_20221206_173000_107,2022-12-06 17:30:00,AAPL,SELL,EXIT,MARKET,100,142.91,,,EMA crossover detected (Fast: 146.50 < Slow: 146.69),"{""ema_fast"": 146.49697420930443, ""ema_slow"": 146.69326431593763, ""rsi"": 44.65198861222188}","{""open"": 147.075, ""high"": 147.3, ""low"": 141.92, ""close"": 142.91, ""volume"": 64727186.0}",{},,
SIG_20230124_173000_108,2023-01-24 17:30:00,AAPL,BUY,ENTRY,MARKET,100,142.53,,,"EMA crossover detected (Fast: 136.13 > Slow: 135.57), RSI: 63.88","{""ema_fast"": 136.13462881768834, ""ema_slow"": 135.57216235883112, ""rsi"": 63.876998196408486}","{""open"": 140.305, ""high"": 143.16, ""low"": 140.3, ""close"": 142.53, ""volume"": 66435142.0}",{},,
SIG_20230807_163000_109,2023-08-07 16:30:00,AAPL,SELL,EXIT,MARKET,100,178.85,,,EMA crossover detected (Fast: 189.63 < Slow: 189.82),"{""ema_fast"": 189.6284725426389, ""ema_slow"": 189.82233583494573, ""rsi"": 29.56416223063932}","{""open"": 182.13, ""high"": 183.13, ""low"": 177.35, ""close"": 178.85, ""volume"": 97576069.0}",{},,
SIG_20230901_163000_110,2023-09-01 16:30:00,AAPL,BUY,ENTRY,MARKET,100,189.46,,,"EMA crossover detected (Fast: 183.13 > Slow: 183.10), RSI: 61.95","{""ema_fast"": 183.12901719666453, ""ema_slow"": 183.1001831162995, ""rsi"": 61.94983250663852}","{""open"": 189.485, ""high"": 189.92, ""low"": 188.28, ""close"": 189.46, ""volume"": 45766503.0}",{},,
SIG_20230907_163000_111,2023-09-07 16:30:00,AAPL,SELL,EXIT,MARKET,100,177.56,,,EMA crossover detected (Fast: 182.97 < Slow: 183.10),"{""ema_fast"": 182.9675293075833, ""ema_slow"": 183.09588686644207, ""rsi"": 41.33255435401642}","{""open"": 175.18, ""high"": 178.21, ""low"": 173.54, ""close"": 177.56, ""volume"": 112488803.0}",{},,
SIG_20231013_163000_112,2023-10-13 16:30:00,AAPL,BUY,ENTRY,MARKET,100,178.85,,,"EMA crossover detected (Fast: 177.27 > Slow: 177.16), RSI: 53.75","{""ema_fast"": 177.26524722054248, ""ema_slow"": 177.15909902928587, ""rsi"": 53.749175964655194}","{""open"": 181.42, ""high"": 181.93, ""low"": 178.14, ""close"": 178.85, ""volume"": 51456082.0}",{},,
SIG_20231019_163000_113,2023-10-19 16:30:00,AAPL,SELL,EXIT,MARKET,100,175.46,,,EMA crossover detected (Fast: 176.92 < Slow: 177.03),"{""ema_fast"": 176.92487603921302, ""ema_slow"": 177.033973514115, ""rsi"": 45.75223197116942}","{""open"": 176.04, ""high"": 177.84, ""low"": 175.19, ""close"": 175.46, ""volume"": 59302863.0}",{},,
SIG_20231107_173000_114,2023-11-07 17:30:00,AAPL,BUY,ENTRY,MARKET,100,181.82,,,"EMA crossover detected (Fast: 175.69 > Slow: 175.37), RSI: 63.21","{""ema_fast"": 175.6878135894098, ""ema_slow"": 175.36837174603136, ""rsi"": 63.20526945977522}","{""open"": 179.18, ""high"": 182.44, ""low"": 178.97, ""close"": 181.82, ""volume"": 70529966.0}",{},,
