datetime,symbol,open,high,low,close,volume
2025-04-03 11:00:00,BTCUSD,83473.0,83753.0,83438.0,83473.0,32.20217977
2025-04-03 13:00:00,BTCUSD,83479.0,83729.0,83032.0,83095.0,72.53324631
2025-04-03 15:00:00,BTCUSD,83032.0,83132.0,81772.0,82334.0,546.91221243
2025-04-03 17:00:00,BTCUSD,82305.0,82363.0,81200.0,82032.0,326.92988341
2025-04-03 19:00:00,BTCUSD,82028.0,82394.0,81582.0,81802.0,119.71993735
2025-04-03 21:00:00,BTCUSD,81798.0,82315.0,81501.0,81934.0,119.45808195
2025-04-03 23:00:00,BTCUSD,81950.0,82813.0,81760.0,82679.0,95.77754666
2025-04-04 01:00:00,BTCUSD,82687.0,83289.0,82483.0,83132.0,51.04598855
2025-04-04 03:00:00,BTCUSD,83182.0,83382.0,82584.0,82672.0,113.9144605
2025-04-04 05:00:00,BTCUSD,82692.0,83141.0,82664.0,82781.0,54.94742219
2025-04-04 07:00:00,BTCUSD,82781.0,83177.0,82595.0,83176.0,23.62617615
2025-04-04 09:00:00,BTCUSD,83176.0,83993.0,83006.0,83984.0,105.23015796
2025-04-04 11:00:00,BTCUSD,83988.0,84708.0,83988.0,84628.0,96.68729443
2025-04-04 13:00:00,BTCUSD,84584.0,84696.0,81659.0,82677.0,342.59874119
2025-04-04 15:00:00,BTCUSD,82654.0,83440.0,82101.0,83326.0,397.46352868
2025-04-04 17:00:00,BTCUSD,83304.0,83662.0,81831.0,82839.0,430.54898181
2025-04-04 19:00:00,BTCUSD,82863.0,84588.0,82705.0,84401.0,179.05742869
2025-04-04 21:00:00,BTCUSD,84468.0,84560.0,83715.0,83998.0,112.56215425
2025-04-04 23:00:00,BTCUSD,83974.0,84419.0,83448.0,84151.0,99.43618704
2025-04-05 01:00:00,BTCUSD,84178.0,84249.0,83632.0,83851.0,49.8102941
2025-04-05 03:00:00,BTCUSD,83852.0,84226.0,83434.0,83952.0,58.63003706
2025-04-05 05:00:00,BTCUSD,83987.0,84066.0,83605.0,83611.0,37.25629349
2025-04-05 07:00:00,BTCUSD,83620.0,83843.0,83595.0,83673.0,5.92210085
2025-04-05 09:00:00,BTCUSD,83672.0,83701.0,83322.0,83501.0,31.43050003
