datetime,symbol,open,high,low,close,volume
2025-07-08 04:00:00,GBPUSD,1.36285,1.36334,1.36177,1.3625099999999999,11399.0
2025-07-08 05:00:00,GBPUSD,1.3625099999999999,1.36388,1.36227,1.36309,7709.0
2025-07-08 06:00:00,GBPUSD,1.36309,1.3639,1.36282,1.36332,5506.0
2025-07-08 07:00:00,GBPUSD,1.36332,1.36425,1.3629499999999999,1.36316,10616.0
2025-07-08 08:00:00,GBPUSD,1.36316,1.36345,1.36236,1.36285,10536.0
2025-07-08 09:00:00,GBPUSD,1.36285,1.36328,1.36237,1.36272,11318.0
2025-07-08 10:00:00,GBPUSD,1.36272,1.36462,1.36271,1.36406,12848.0
2025-07-08 11:00:00,GBPUSD,1.36406,1.36408,1.36093,1.3612,11403.0
2025-07-08 12:00:00,GBPUSD,1.3612,1.36144,1.35925,1.3595,9081.0
2025-07-08 13:00:00,GBPUSD,1.3595,1.3595599999999999,1.35756,1.3577,9916.0
2025-07-08 14:00:00,GBPUSD,1.3577,1.35855,1.35726,1.35733,9220.0
2025-07-08 15:00:00,GBPUSD,1.35733,1.35846,1.35631,1.35778,12472.0
2025-07-08 16:00:00,GBPUSD,1.35778,1.35791,1.35401,1.35526,18789.0
2025-07-08 17:00:00,GBPUSD,1.35526,1.35619,1.3525099999999999,1.35447,25416.0
2025-07-08 18:00:00,GBPUSD,1.35447,1.35795,1.35396,1.35726,18506.0
2025-07-08 19:00:00,GBPUSD,1.35726,1.35821,1.3563399999999999,1.35783,18639.0
2025-07-08 20:00:00,GBPUSD,1.35783,1.35935,1.3577,1.35918,15837.0
2025-07-08 21:00:00,GBPUSD,1.35918,1.35969,1.35854,1.35935,11329.0
2025-07-08 22:00:00,GBPUSD,1.35935,1.3597299999999999,1.35846,1.35891,7634.0
2025-07-08 23:00:00,GBPUSD,1.35891,1.3595599999999999,1.3580699999999999,1.3580699999999999,4612.0
2025-07-09 00:00:00,GBPUSD,1.3580699999999999,1.35886,1.35768,1.35787,2101.0
2025-07-09 01:00:00,GBPUSD,1.35787,1.35947,1.35787,1.35924,1705.0
2025-07-09 02:00:00,GBPUSD,1.35924,1.35934,1.35835,1.35845,3304.0
2025-07-09 03:00:00,GBPUSD,1.35845,1.35875,1.3576,1.35861,7803.0
2025-07-09 04:00:00,GBPUSD,1.35861,1.35909,1.35766,1.35863,8628.0
2025-07-09 05:00:00,GBPUSD,1.35863,1.3592899999999999,1.35647,1.35742,11035.0
2025-07-09 06:00:00,GBPUSD,1.35742,1.35743,1.35642,1.35688,8059.0
2025-07-09 07:00:00,GBPUSD,1.35688,1.35865,1.35662,1.35854,6967.0
2025-07-09 08:00:00,GBPUSD,1.35854,1.35965,1.35839,1.35872,7582.0
2025-07-09 09:00:00,GBPUSD,1.35872,1.36063,1.35813,1.36029,9927.0
2025-07-09 10:00:00,GBPUSD,1.36029,1.3605,1.35789,1.35857,13992.0
2025-07-09 11:00:00,GBPUSD,1.35857,1.36053,1.35824,1.36012,12245.0
2025-07-09 12:00:00,GBPUSD,1.36012,1.36084,1.35921,1.35967,10192.0
2025-07-09 13:00:00,GBPUSD,1.35967,1.36037,1.35816,1.35829,9664.0
2025-07-09 14:00:00,GBPUSD,1.35829,1.35881,1.35736,1.3577299999999999,8361.0
2025-07-09 15:00:00,GBPUSD,1.3577299999999999,1.36127,1.35763,1.3608,14757.0
2025-07-09 16:00:00,GBPUSD,1.3608,1.36199,1.35843,1.35857,17016.0
2025-07-09 17:00:00,GBPUSD,1.35857,1.36163,1.35824,1.35881,15695.0
2025-07-09 18:00:00,GBPUSD,1.35881,1.35942,1.35808,1.35829,9792.0
2025-07-09 19:00:00,GBPUSD,1.35829,1.35878,1.35789,1.35837,8238.0
2025-07-09 20:00:00,GBPUSD,1.35837,1.35916,1.35804,1.35887,7899.0
2025-07-09 21:00:00,GBPUSD,1.35887,1.35992,1.3583,1.35879,8516.0
2025-07-09 22:00:00,GBPUSD,1.35879,1.36008,1.35869,1.35951,6187.0
2025-07-09 23:00:00,GBPUSD,1.35951,1.35957,1.35826,1.35849,5224.0
2025-07-10 00:00:00,GBPUSD,1.35849,1.35865,1.35785,1.35864,1106.0
2025-07-10 01:00:00,GBPUSD,1.35864,1.35921,1.35854,1.35889,1681.0
2025-07-10 02:00:00,GBPUSD,1.35889,1.35986,1.35876,1.35977,3369.0
2025-07-10 03:00:00,GBPUSD,1.35977,1.36133,1.35946,1.36097,11200.0
2025-07-10 04:00:00,GBPUSD,1.36097,1.36118,1.36028,1.3607,7523.0
2025-07-10 05:00:00,GBPUSD,1.3607,1.36122,1.36045,1.3607,7777.0
2025-07-10 06:00:00,GBPUSD,1.3607,1.36094,1.36037,1.3604,6340.0
2025-07-10 07:00:00,GBPUSD,1.3604,1.36055,1.35994,1.36046,5373.0
2025-07-10 08:00:00,GBPUSD,1.36046,1.36102,1.36037,1.36093,6052.0
2025-07-10 09:00:00,GBPUSD,1.36093,1.36176,1.36057,1.36109,9191.0
2025-07-10 10:00:00,GBPUSD,1.36109,1.36194,1.36019,1.36122,10757.0
2025-07-10 11:00:00,GBPUSD,1.36122,1.36155,1.36042,1.36058,7473.0
2025-07-10 12:00:00,GBPUSD,1.36058,1.36163,1.36057,1.36094,6042.0
2025-07-10 13:00:00,GBPUSD,1.36094,1.36132,1.35974,1.35992,6342.0
2025-07-10 14:00:00,GBPUSD,1.35992,1.35993,1.35719,1.35804,9680.0
2025-07-10 15:00:00,GBPUSD,1.35804,1.35862,1.35568,1.35603,15366.0
2025-07-10 16:00:00,GBPUSD,1.35603,1.35707,1.35442,1.35524,15960.0
2025-07-10 17:00:00,GBPUSD,1.35524,1.3557299999999999,1.3532899999999999,1.3555,25130.0
2025-07-10 18:00:00,GBPUSD,1.3555,1.3571199999999999,1.35534,1.3567,15617.0
2025-07-10 19:00:00,GBPUSD,1.3567,1.35726,1.35599,1.35637,11554.0
2025-07-10 20:00:00,GBPUSD,1.35637,1.35755,1.35606,1.35716,8035.0
2025-07-10 21:00:00,GBPUSD,1.35716,1.35756,1.35692,1.35744,7835.0
2025-07-10 22:00:00,GBPUSD,1.35744,1.35828,1.3573,1.35757,7181.0
2025-07-10 23:00:00,GBPUSD,1.35757,1.35839,1.35734,1.35734,5716.0
2025-07-11 00:00:00,GBPUSD,1.35734,1.35774,1.35675,1.35715,1970.0
2025-07-11 01:00:00,GBPUSD,1.35715,1.3585099999999999,1.35715,1.35841,1857.0
2025-07-11 02:00:00,GBPUSD,1.35841,1.35852,1.35765,1.35799,2979.0
2025-07-11 03:00:00,GBPUSD,1.35799,1.35815,1.35443,1.35547,22282.0
2025-07-11 04:00:00,GBPUSD,1.35547,1.35694,1.35487,1.35589,13901.0
2025-07-11 05:00:00,GBPUSD,1.35589,1.35613,1.35534,1.35543,10029.0
2025-07-11 06:00:00,GBPUSD,1.35543,1.35666,1.3553,1.35649,8255.0
2025-07-11 07:00:00,GBPUSD,1.35649,1.35653,1.35483,1.35558,6607.0
2025-07-11 08:00:00,GBPUSD,1.35558,1.35644,1.35538,1.3562,7177.0
2025-07-11 09:00:00,GBPUSD,1.3562,1.3562,1.35322,1.3534,14509.0
2025-07-11 10:00:00,GBPUSD,1.3534,1.35567,1.3534,1.3541,11462.0
2025-07-11 11:00:00,GBPUSD,1.3541,1.35471,1.3528,1.35354,11364.0
2025-07-11 12:00:00,GBPUSD,1.35354,1.35526,1.35338,1.35423,9415.0
2025-07-11 13:00:00,GBPUSD,1.35423,1.355,1.35288,1.35295,11289.0
2025-07-11 14:00:00,GBPUSD,1.35295,1.35382,1.34971,1.35026,15249.0
