datetime,symbol,open,high,low,close,volume
2025-04-03 11:00:00,ETHUSD,1814.8,1823.9,1809.9,1811.1,202.61259764
2025-04-03 13:00:00,ETHUSD,1811.9,1817.5,1787.7,1795.5,581.31262733
2025-04-03 15:00:00,ETHUSD,1794.3,1800.0,1750.0,1784.2,1437.25588991
2025-04-03 17:00:00,ETHUSD,1782.5,1783.6,1752.1,1781.9,1198.28703584
2025-04-03 19:00:00,ETHUSD,1781.7,1790.4,1767.6,1775.8,645.50446607
2025-04-03 21:00:00,ETHUSD,1775.7,1797.0,1769.5,1784.1,425.80079296
2025-04-03 23:00:00,ETHUSD,1785.7,1814.0,1779.8,1813.0,2489.29388569
2025-04-04 01:00:00,ETHUSD,1811.6,1820.3,1802.8,1815.5,1296.90180771
2025-04-04 03:00:00,ETHUSD,1816.7,1821.8,1771.4,1780.4,199.58165017
2025-04-04 05:00:00,ETHUSD,1786.9,1802.6,1782.3,1792.3,140.90219365
2025-04-04 07:00:00,ETHUSD,1792.7,1805.6,1783.3,1805.6,198.66435479
2025-04-04 09:00:00,ETHUSD,1807.3,1821.1,1799.5,1817.6,252.54325487
2025-04-04 11:00:00,ETHUSD,1818.8,1834.5,1814.7,1829.6,593.01665013
2025-04-04 13:00:00,ETHUSD,1830.1,1831.9,1758.8,1781.2,565.29678505
2025-04-04 15:00:00,ETHUSD,1780.7,1806.0,1770.1,1803.4,730.62609607
2025-04-04 17:00:00,ETHUSD,1802.1,1820.8,1774.6,1794.5,468.99293931
2025-04-04 19:00:00,ETHUSD,1795.9,1828.4,1782.7,1819.3,492.53359324
2025-04-04 21:00:00,ETHUSD,1820.1,1822.0,1803.3,1810.0,509.57153659
2025-04-04 23:00:00,ETHUSD,1809.7,1826.8,1807.0,1816.8,473.29409621
2025-04-05 01:00:00,ETHUSD,1819.0,1825.2,1809.0,1815.7,252.40099267
2025-04-05 03:00:00,ETHUSD,1816.5,1826.3,1811.7,1819.1,200.6977367
2025-04-05 05:00:00,ETHUSD,1819.1,1820.5,1808.7,1809.4,56.08072323
2025-04-05 07:00:00,ETHUSD,1809.4,1814.9,1806.5,1809.8,59.54145252
2025-04-05 09:00:00,ETHUSD,1809.4,1813.6,1803.6,1812.2,70.56237556
2025-04-05 11:00:00,ETHUSD,1812.3,1821.4,1809.5,1820.2,108.81820811
2025-04-05 13:00:00,ETHUSD,1820.5,1820.9,1806.3,1806.9,179.14590445
2025-04-05 15:00:00,ETHUSD,1806.7,1807.8,1783.3,1786.4,224.20275355
2025-04-05 17:00:00,ETHUSD,1786.0,1793.7,1777.7,1781.4,288.44660571
2025-04-05 19:00:00,ETHUSD,1781.6,1789.4,1779.6,1786.9,188.55030889
2025-04-05 21:00:00,ETHUSD,1786.9,1794.4,1779.1,1780.4,386.81528504
2025-04-05 23:00:00,ETHUSD,1782.2,1801.7,1763.1,1789.3,446.00488972
2025-04-06 01:00:00,ETHUSD,1789.4,1809.1,1789.4,1805.4,227.76157153
2025-04-06 03:00:00,ETHUSD,1805.0,1815.7,1802.4,1809.8,132.14474597
2025-04-06 05:00:00,ETHUSD,1809.8,1812.7,1801.5,1808.3,71.33634351
2025-04-06 07:00:00,ETHUSD,1808.7,1812.5,1805.4,1810.5,67.67461974
2025-04-06 09:00:00,ETHUSD,1810.5,1811.7,1791.2,1796.9,122.53132924
2025-04-06 11:00:00,ETHUSD,1797.0,1797.0,1782.8,1790.0,105.24387194
2025-04-06 13:00:00,ETHUSD,1790.2,1791.2,1783.6,1789.0,152.01921932
2025-04-06 15:00:00,ETHUSD,1788.5,1791.1,1723.6,1748.1,1065.21177927
2025-04-06 17:00:00,ETHUSD,1747.3,1772.4,1746.6,1759.0,328.89489513
2025-04-06 19:00:00,ETHUSD,1758.8,1759.5,1668.2,1684.0,2720.16343946
2025-04-06 21:00:00,ETHUSD,1681.9,1683.4,1601.2,1625.7,8157.3638231
2025-04-06 23:00:00,ETHUSD,1624.7,1629.3,1555.5,1586.8,8371.01295241
2025-04-07 01:00:00,ETHUSD,1586.6,1606.6,1538.0,1579.2,9898.185613
2025-04-07 03:00:00,ETHUSD,1580.0,1612.7,1555.1,1598.0,625.92292814
2025-04-07 05:00:00,ETHUSD,1597.5,1600.5,1522.2,1542.4,735.11374494
2025-04-07 07:00:00,ETHUSD,1544.2,1559.5,1534.7,1539.6,592.00088774
2025-04-07 09:00:00,ETHUSD,1539.7,1551.0,1411.2,1458.9,3671.58884142
2025-04-07 11:00:00,ETHUSD,1460.6,1509.7,1455.5,1483.7,3676.37572977
